id	eventId	documentCode	messagePayload	subEventType	fullResults	extended_info	match_card
1632708	2592	TTEMSINGLES-----------R32-000900----------		Men Singles	OFFICIAL		
1632172	2592	TTEMSINGLES-----------R32-001000----------		Men Singles	OFFICIAL		
1632092	2592	TTEWSINGLES-----------R32-000700----------		Women Singles	OFFICIAL		
1631722	2592	TTEMSINGLES-----------R32-001200----------		Men Singles	OFFICIAL		
1631535	2592	TTEWSINGLES-----------R32-000500----------		Women Singles	OFFICIAL		
1631287	2592	TTEWSINGLES-----------R32-001000----------		Women Singles	OFFICIAL		
1630837	2592	TTEWSINGLES-----------R32-000600----------		Women Singles	OFFICIAL		
1630764	2592	TTEWSINGLES-----------R32-000200----------		Women Singles	OFFICIAL		
1630716	2592	TTEWSINGLES-----------R32-001400----------		Women Singles	OFFICIAL		
1630301	2592	TTEWSINGLES-----------R32-000800----------		Women Singles	OFFICIAL		
1630099	2592	TTEMSINGLES-----------R32-000500----------		Men Singles	OFFICIAL		
1629613	2592	TTEMSINGLES-----------R32-000600----------		Men Singles	OFFICIAL		
1629533	2592	TTEWSINGLES-----------R32-000300----------		Women Singles	OFFICIAL		
1629450	2592	TTEMSINGLES-----------R32-000800----------		Men Singles	OFFICIAL		
1628741	2592	TTEMSINGLES-----------R32-000700----------		Men Singles	OFFICIAL		
1628287	2592	TTEMSINGLES-----------R32-000100----------		Men Singles	OFFICIAL		
1628282	2592	TTEMSINGLES-----------R32-000400----------		Men Singles	OFFICIAL		
1627933	2592	TTEMSINGLES-----------R32-000200----------		Men Singles	OFFICIAL		
1627809	2592	TTEMSINGLES-----------R32-000300----------		Men Singles	OFFICIAL		
1626987	2592	TTEXDOUBLES-----------QFNL000400----------		Mixed Doubles	OFFICIAL		
1626952	2592	TTEXDOUBLES-----------QFNL000200----------		Mixed Doubles	OFFICIAL		
1626881	2592	TTEMSINGLES-----------RND1001000----------		Men Singles	OFFICIAL		
1626689	2592	TTEXDOUBLES-----------QFNL000300----------		Mixed Doubles	OFFICIAL		
1626669	2592	TTEXDOUBLES-----------QFNL000100----------		Mixed Doubles	OFFICIAL		
1625797	2592	TTEMSINGLES-----------R64-003100----------		Men Singles	OFFICIAL		
1625352	2592	TTEMSINGLES-----------R64-003200----------		Men Singles	OFFICIAL		
1625301	2592	TTEMSINGLES-----------R64-003000----------		Men Singles	OFFICIAL		
1624936	2592	TTEMSINGLES-----------R64-002700----------		Men Singles	OFFICIAL		
1624931	2592	TTEMSINGLES-----------R64-002300----------		Men Singles	OFFICIAL		
1624746	2592	TTEMSINGLES-----------R64-002600----------		Men Singles	OFFICIAL		
1624664	2592	TTEMSINGLES-----------R64-002800----------		Men Singles	OFFICIAL		
1624003	2592	TTEMSINGLES-----------R64-002900----------		Men Singles	OFFICIAL		
1623602	2592	TTEMSINGLES-----------R64-002400----------		Men Singles	OFFICIAL		
1623082	2592	TTEMSINGLES-----------R64-002100----------		Men Singles	OFFICIAL		
1622813	2592	TTEMSINGLES-----------R64-002200----------		Men Singles	OFFICIAL		
1622651	2592	TTEMSINGLES-----------R64-002000----------		Men Singles	OFFICIAL		
1622525	2592	TTEMSINGLES-----------R64-001900----------		Men Singles	OFFICIAL		
1622319	2592	TTEMSINGLES-----------R64-002500----------		Men Singles	OFFICIAL		
1621765	2592	TTEMSINGLES-----------R64-001800----------		Men Singles	OFFICIAL		
1621745	2592	TTEMSINGLES-----------R64-001600----------		Men Singles	OFFICIAL		
1621623	2592	TTEMSINGLES-----------R64-001500----------		Men Singles	OFFICIAL		
1621022	2592	TTEWDOUBLES-----------8FNL000700----------		Women Doubles	OFFICIAL		
1620832	2592	TTEWDOUBLES-----------8FNL000600----------		Women Doubles	OFFICIAL		
1620818	2592	TTEMSINGLES-----------R64-001700----------		Men Singles	OFFICIAL		
1620227	2592	TTEMSINGLES-----------R64-001400----------		Men Singles	OFFICIAL		
1620131	2592	TTEWDOUBLES-----------8FNL000300----------		Women Doubles	OFFICIAL		
1620064	2592	TTEWDOUBLES-----------8FNL000800----------		Women Doubles	OFFICIAL		
1619870	2592	TTEMSINGLES-----------R64-001300----------		Men Singles	OFFICIAL		
1619818	2592	TTEWDOUBLES-----------8FNL000400----------		Women Doubles	OFFICIAL		
1619690	2592	TTEMSINGLES-----------R64-000900----------		Men Singles	OFFICIAL		
1619596	2592	TTEMSINGLES-----------R64-001200----------		Men Singles	OFFICIAL		
1619255	2592	TTEWDOUBLES-----------8FNL000200----------		Women Doubles	OFFICIAL		
1619166	2592	TTEWDOUBLES-----------8FNL000500----------		Women Doubles	OFFICIAL		
1618916	2592	TTEMSINGLES-----------R64-001100----------		Men Singles	OFFICIAL		
1618886	2592	TTEWDOUBLES-----------8FNL000100----------		Women Doubles	OFFICIAL		
1618823	2592	TTEMSINGLES-----------R64-000800----------		Men Singles	OFFICIAL		
1618773	2592	TTEMSINGLES-----------R64-001000----------		Men Singles	OFFICIAL		
1618560	2592	TTEMSINGLES-----------R64-000600----------		Men Singles	OFFICIAL		
1618522	2592	TTEMSINGLES-----------R64-000700----------		Men Singles	OFFICIAL		
1618394	2592	TTEMSINGLES-----------R64-000300----------		Men Singles	OFFICIAL		
1618338	2592	TTEMSINGLES-----------R64-000400----------		Men Singles	OFFICIAL		
1618183	2592	TTEMSINGLES-----------R64-000500----------		Men Singles	OFFICIAL		
1618179	2592	TTEMSINGLES-----------R64-000100----------		Men Singles	OFFICIAL		
1617994	2592	TTEMSINGLES-----------R64-000200----------		Men Singles	OFFICIAL		
1616867	2592	TTEWSINGLES-----------R64-002900----------		Women Singles	OFFICIAL		
1616423	2592	TTEWSINGLES-----------R64-003100----------		Women Singles	OFFICIAL		
1616378	2592	TTEWSINGLES-----------R64-002700----------		Women Singles	OFFICIAL		
1616238	2592	TTEWSINGLES-----------R64-002500----------		Women Singles	OFFICIAL		
1616009	2592	TTEWSINGLES-----------R64-003000----------		Women Singles	OFFICIAL		
1615901	2592	TTEWSINGLES-----------R64-002800----------		Women Singles	OFFICIAL		
1615874	2592	TTEWSINGLES-----------R64-001000----------		Women Singles	OFFICIAL		
1615344	2592	TTEWSINGLES-----------R64-002100----------		Women Singles	OFFICIAL		
1614760	2592	TTEWSINGLES-----------R64-002300----------		Women Singles	OFFICIAL		
1614744	2592	TTEWSINGLES-----------R64-002200----------		Women Singles	OFFICIAL		
1614701	2592	TTEWSINGLES-----------R64-002400----------		Women Singles	OFFICIAL		
1614697	2592	TTEWSINGLES-----------R64-002600----------		Women Singles	OFFICIAL		
1614168	2592	TTEWSINGLES-----------R64-001900----------		Women Singles	OFFICIAL		
1613572	2592	TTEMDOUBLES-----------8FNL000700----------		Men Doubles	OFFICIAL		
1613517	2592	TTEWSINGLES-----------R64-001700----------		Women Singles	OFFICIAL		
1613447	2592	TTEWSINGLES-----------R64-002000----------		Women Singles	OFFICIAL		
1612805	2592	TTEMDOUBLES-----------8FNL000800----------		Men Doubles	OFFICIAL		
1612627	2592	TTEMDOUBLES-----------8FNL000300----------		Men Doubles	OFFICIAL		
1612535	2592	TTEWSINGLES-----------R64-001800----------		Women Singles	OFFICIAL		
1612418	2592	TTEMDOUBLES-----------8FNL000400----------		Men Doubles	OFFICIAL		
1612341	2592	TTEMDOUBLES-----------8FNL000100----------		Men Doubles	OFFICIAL		
1612182	2592	TTEMDOUBLES-----------8FNL000600----------		Men Doubles	OFFICIAL		
1611267	2592	TTEMDOUBLES-----------8FNL000200----------		Men Doubles	OFFICIAL		
1611249	2592	TTEMDOUBLES-----------8FNL000500----------		Men Doubles	OFFICIAL		
1611178	2592	TTEWSINGLES-----------R64-001600----------		Women Singles	OFFICIAL		
1611058	2592	TTEWSINGLES-----------R64-003200----------		Women Singles	OFFICIAL		
1610927	2592	TTEWSINGLES-----------R64-000600----------		Women Singles	OFFICIAL		
1610524	2592	TTEWSINGLES-----------R64-000500----------		Women Singles	OFFICIAL		
1610015	2592	TTEWSINGLES-----------R64-000800----------		Women Singles	OFFICIAL		
1609943	2592	TTEWSINGLES-----------R64-001200----------		Women Singles	OFFICIAL		
1609898	2592	TTEWSINGLES-----------R64-001400----------		Women Singles	OFFICIAL		
1609834	2592	TTEWSINGLES-----------R64-000300----------		Women Singles	OFFICIAL		
1609531	2592	TTEWSINGLES-----------R64-001300----------		Women Singles	OFFICIAL		
1609124	2592	TTEWSINGLES-----------R64-001100----------		Women Singles	OFFICIAL		
1608731	2592	TTEWSINGLES-----------R64-001500----------		Women Singles	OFFICIAL		
1608697	2592	TTEWSINGLES-----------R64-000700----------		Women Singles	OFFICIAL		
1608289	2592	TTEWSINGLES-----------R64-000400----------		Women Singles	OFFICIAL		
1608168	2592	TTEWSINGLES-----------R64-000100----------		Women Singles	OFFICIAL		
1607598	2592	TTEWSINGLES-----------R64-000200----------		Women Singles	OFFICIAL		
1607533	2592	TTEWSINGLES-----------R64-000900----------		Women Singles	OFFICIAL		
1607483	2592	TTEXDOUBLES-----------8FNL000300----------		Mixed Doubles	OFFICIAL		
1607247	2592	TTEXDOUBLES-----------8FNL000700----------		Mixed Doubles	OFFICIAL		
1606694	2592	TTEXDOUBLES-----------8FNL000500----------		Mixed Doubles	OFFICIAL		
1606620	2592	TTEXDOUBLES-----------8FNL000100----------		Mixed Doubles	OFFICIAL		
1606260	2592	TTEXDOUBLES-----------8FNL000400----------		Mixed Doubles	OFFICIAL		
1606185	2592	TTEXDOUBLES-----------8FNL000200----------		Mixed Doubles	OFFICIAL		
1606127	2592	TTEXDOUBLES-----------8FNL000800----------		Mixed Doubles	OFFICIAL		
1606026	2592	TTEXDOUBLES-----------8FNL000600----------		Mixed Doubles	OFFICIAL		
1604791	2592	TTEMSINGLES-----------RND3000700----------		Men Singles	OFFICIAL		
1604765	2592	TTEMSINGLES-----------RND3000600----------		Men Singles	OFFICIAL		
1604606	2592	TTEMSINGLES-----------RND3000500----------		Men Singles	OFFICIAL		
1604567	2592	TTEMSINGLES-----------RND3000800----------		Men Singles	OFFICIAL		
1603951	2592	TTEMSINGLES-----------RND3000300----------		Men Singles	OFFICIAL		
1603894	2592	TTEMSINGLES-----------RND3000200----------		Men Singles	OFFICIAL		
1603645	2592	TTEMSINGLES-----------RND3000400----------		Men Singles	OFFICIAL		
1603497	2592	TTEMSINGLES-----------RND3000100----------		Men Singles	OFFICIAL		
1602903	2592	TTEWSINGLES-----------RND2000700----------		Women Singles	OFFICIAL		
1602887	2592	TTEWSINGLES-----------RND2000500----------		Women Singles	OFFICIAL		
1602777	2592	TTEWSINGLES-----------RND2000800----------		Women Singles	OFFICIAL		
1602775	2592	TTEWSINGLES-----------RND2000600----------		Women Singles	OFFICIAL		
1602225	2592	TTEWSINGLES-----------RND2000400----------		Women Singles	OFFICIAL		
1602199	2592	TTEWSINGLES-----------RND2000300----------		Women Singles	OFFICIAL		
1602140	2592	TTEWSINGLES-----------RND2000100----------		Women Singles	OFFICIAL		
1602001	2592	TTEWSINGLES-----------RND2000200----------		Women Singles	OFFICIAL		
1601621	2592	TTEMSINGLES-----------RND2001300----------		Men Singles	OFFICIAL		
1601557	2592	TTEMSINGLES-----------RND2001600----------		Men Singles	OFFICIAL		
1601506	2592	TTEMSINGLES-----------RND2001400----------		Men Singles	OFFICIAL		
1601346	2592	TTEMSINGLES-----------RND2001500----------		Men Singles	OFFICIAL		
1601074	2592	TTEMSINGLES-----------RND2001200----------		Men Singles	OFFICIAL		
1600829	2592	TTEMSINGLES-----------RND2000800----------		Men Singles	OFFICIAL		
1600515	2592	TTEMSINGLES-----------RND2001100----------		Men Singles	OFFICIAL		
1600332	2592	TTEMSINGLES-----------RND2001000----------		Men Singles	OFFICIAL		
1600264	2592	TTEMSINGLES-----------RND2000900----------		Men Singles	OFFICIAL		
1600262	2592	TTEMSINGLES-----------RND2000700----------		Men Singles	OFFICIAL		
1599573	2592	TTEMSINGLES-----------RND2000100----------		Men Singles	OFFICIAL		
1599318	2592	TTEMSINGLES-----------RND2000400----------		Men Singles	OFFICIAL		
1599224	2592	TTEMSINGLES-----------RND2000200----------		Men Singles	OFFICIAL		
1599027	2592	TTEMSINGLES-----------RND2000600----------		Men Singles	OFFICIAL		
1598985	2592	TTEMSINGLES-----------RND2000300----------		Men Singles	OFFICIAL		
1598741	2592	TTEMSINGLES-----------RND2000500----------		Men Singles	OFFICIAL		
1597729	2592	TTEWSINGLES-----------RND1001500----------		Women Singles	OFFICIAL		
1597638	2592	TTEWSINGLES-----------RND1001400----------		Women Singles	OFFICIAL		
1597531	2592	TTEWSINGLES-----------RND1001200----------		Women Singles	OFFICIAL		
1597301	2592	TTEWSINGLES-----------RND1001600----------		Women Singles	OFFICIAL		
1597235	2592	TTEWSINGLES-----------RND1000900----------		Women Singles	OFFICIAL		
1597205	2592	TTEWSINGLES-----------RND1001300----------		Women Singles	OFFICIAL		
1597190	2592	TTEWSINGLES-----------RND1001100----------		Women Singles	OFFICIAL		
1596431	2592	TTEWSINGLES-----------RND1001000----------		Women Singles	OFFICIAL		
1596260	2592	TTEWSINGLES-----------RND1000700----------		Women Singles	OFFICIAL		
1596238	2592	TTEWSINGLES-----------RND1000300----------		Women Singles	OFFICIAL		
1595985	2592	TTEWSINGLES-----------RND1000800----------		Women Singles	OFFICIAL		
1595937	2592	TTEMSINGLES-----------RND1002900----------		Men Singles	OFFICIAL		
1595917	2592	TTEWSINGLES-----------RND1000600----------		Women Singles	OFFICIAL		
1595423	2592	TTEMSINGLES-----------RND1003100----------		Men Singles	OFFICIAL		
1595027	2592	TTEWSINGLES-----------RND1000200----------		Women Singles	OFFICIAL		
1595004	2592	TTEWSINGLES-----------RND1000500----------		Women Singles	OFFICIAL		
1594854	2592	TTEMSINGLES-----------RND1003000----------		Men Singles	OFFICIAL		
1594691	2592	TTEWSINGLES-----------RND1000100----------		Women Singles	OFFICIAL		
1594359	2592	TTEMSINGLES-----------RND1002300----------		Men Singles	OFFICIAL		
1594177	2592	TTEWSINGLES-----------RND1000400----------		Women Singles	OFFICIAL		
1594057	2592	TTEMSINGLES-----------RND1000600----------		Men Singles	OFFICIAL		
1594046	2592	TTEMSINGLES-----------RND1000300----------		Men Singles	OFFICIAL		
1594031	2592	TTEMSINGLES-----------RND1000200----------		Men Singles	OFFICIAL		
1593974	2592	TTEMSINGLES-----------RND1002700----------		Men Singles	OFFICIAL		
1593973	2592	TTEMSINGLES-----------RND1001100----------		Men Singles	OFFICIAL		
1593815	2592	TTEMSINGLES-----------RND1002200----------		Men Singles	OFFICIAL		
1593399	2592	TTEMSINGLES-----------RND1001400----------		Men Singles	OFFICIAL		
1593174	2592	TTEMSINGLES-----------RND1001800----------		Men Singles	OFFICIAL		
1593028	2592	TTEMSINGLES-----------RND1001900----------		Men Singles	OFFICIAL		
1593007	2592	TTEMSINGLES-----------RND1002100----------		Men Singles	OFFICIAL		
1592938	2592	TTEMSINGLES-----------RND1002600----------		Men Singles	OFFICIAL		
1592929	2592	TTEMSINGLES-----------RND1001500----------		Men Singles	OFFICIAL		
1592903	2592	TTEMSINGLES-----------RND1001200----------		Men Singles	OFFICIAL		
1592008	2592	TTEMSINGLES-----------RND1000700----------		Men Singles	OFFICIAL		
1966941	2605	TTEMDOUBLES-----------FNL-000100----------		Men Doubles	OFFICIAL		
1966773	2605	TTEWDOUBLES-----------FNL-000100----------		Women Doubles	OFFICIAL		
1966632	2605	TTEMSINGLES-----------QFNL000100----------		Men Singles	OFFICIAL		
1966630	2605	TTEMSINGLES-----------FNL-000100----------		Men Singles	OFFICIAL		
1965399	2605	TTEWSINGLES-----------FNL-000100----------		Women Singles	OFFICIAL		
1956336	2605	TTEXDOUBLES-----------FNL-000100----------		Mixed Doubles	OFFICIAL		
1956140	2605	TTEMSINGLES-----------SFNL000200----------		Men Singles	OFFICIAL		
1955843	2605	TTEMSINGLES-----------SFNL000100----------		Men Singles	OFFICIAL		
1955287	2605	TTEWSINGLES-----------SFNL000200----------		Women Singles	OFFICIAL		
1954894	2605	TTEWSINGLES-----------SFNL000100----------		Women Singles	OFFICIAL		
1953022	2605	TTEMDOUBLES-----------SFNL000200----------		Men Doubles	OFFICIAL		
1952065	2605	TTEWDOUBLES-----------SFNL000100----------		Women Doubles	OFFICIAL		
1951215	2605	TTEMSINGLES-----------QFNL000400----------		Men Singles	OFFICIAL		
1950036	2605	TTEWSINGLES-----------QFNL000300----------		Women Singles	OFFICIAL		
1949486	2605	TTEWDOUBLES-----------SFNL000200----------		Women Doubles	OFFICIAL		
1949464	2605	TTEMSINGLES-----------QFNL000300----------		Men Singles	OFFICIAL		
1948683	2605	TTEMDOUBLES-----------SFNL000100----------		Men Doubles	OFFICIAL		
1948304	2605	TTEWSINGLES-----------QFNL000400----------		Women Singles	OFFICIAL		
1948086	2605	TTEWSINGLES-----------QFNL000200----------		Women Singles	OFFICIAL		
1946416	2605	TTEMSINGLES-----------QFNL000200----------		Men Singles	OFFICIAL		
1946281	2605	TTEWSINGLES-----------QFNL000100----------		Women Singles	OFFICIAL		
1940306	2605	TTEXDOUBLES-----------SFNL000200----------		Mixed Doubles	OFFICIAL		
1939386	2605	TTEXDOUBLES-----------SFNL000100----------		Mixed Doubles	OFFICIAL		
1939224	2605	TTEMSINGLES-----------8FNL000800----------		Men Singles	OFFICIAL		
1938561	2605	TTEWSINGLES-----------8FNL000800----------		Women Singles	OFFICIAL		
1938035	2605	TTEWSINGLES-----------8FNL000500----------		Women Singles	OFFICIAL		
1937992	2605	TTEMSINGLES-----------8FNL000700----------		Men Singles	OFFICIAL		
1937471	2605	TTEMSINGLES-----------8FNL000400----------		Men Singles	OFFICIAL		
1937127	2605	TTEWSINGLES-----------8FNL000600----------		Women Singles	OFFICIAL		
1936884	2605	TTEWSINGLES-----------8FNL000400----------		Women Singles	OFFICIAL		
1936109	2605	TTEMSINGLES-----------8FNL000500----------		Men Singles	OFFICIAL		
1935815	2605	TTEMSINGLES-----------8FNL000600----------		Men Singles	OFFICIAL		
1935351	2605	TTEWSINGLES-----------8FNL000700----------		Women Singles	OFFICIAL		
1935031	2605	TTEMDOUBLES-----------QFNL000400----------		Men Doubles	OFFICIAL		
1934801	2605	TTEMSINGLES-----------8FNL000300----------		Men Singles	OFFICIAL		
1934540	2605	TTEWDOUBLES-----------QFNL000300----------		Women Doubles	OFFICIAL		
1934415	2605	TTEWSINGLES-----------8FNL000100----------		Women Singles	OFFICIAL		
1934356	2605	TTEWDOUBLES-----------QFNL000400----------		Women Doubles	OFFICIAL		
1933297	2605	TTEMDOUBLES-----------QFNL000300----------		Men Doubles	OFFICIAL		
1933081	2605	TTEXDOUBLES-----------QFNL000300----------		Mixed Doubles	OFFICIAL		
1931957	2605	TTEXDOUBLES-----------QFNL000100----------		Mixed Doubles	OFFICIAL		
1927311	2605	TTEXDOUBLES-----------QFNL000200----------		Mixed Doubles	OFFICIAL		
1926851	2605	TTEXDOUBLES-----------QFNL000400----------		Mixed Doubles	OFFICIAL		
1926041	2605	TTEWSINGLES-----------8FNL000200----------		Women Singles	OFFICIAL		
1925967	2605	TTEMDOUBLES-----------QFNL000100----------		Men Doubles	OFFICIAL		
1924868	2605	TTEMSINGLES-----------8FNL000100----------		Men Singles	OFFICIAL		
1924652	2605	TTEWDOUBLES-----------QFNL000200----------		Women Doubles	OFFICIAL		
1924236	2605	TTEWSINGLES-----------8FNL000300----------		Women Singles	OFFICIAL		
1923946	2605	TTEMDOUBLES-----------QFNL000200----------		Men Doubles	OFFICIAL		
1923472	2605	TTEMSINGLES-----------8FNL000200----------		Men Singles	OFFICIAL		
1923455	2605	TTEWDOUBLES-----------QFNL000100----------		Women Doubles	OFFICIAL		
1915200	2605	TTEXDOUBLES-----------8FNL000600----------		Mixed Doubles	OFFICIAL		
1914955	2605	TTEMSINGLES-----------R32-001500----------		Men Singles	OFFICIAL		
