index	player_id	last_name	first_name	country
84236	137612	PIGGOTT	Benjamin	ENG
84237	136756	ZAVADA	Mykyta	UKR
84239	144718	SANCHEZ	Juan Pedro	ESP
84240	133342	DORCESCU	Denis	FRA
84242	131466	LINDSO	Daniel	SWE
84243	135966	TRETIAK	Nazar	UKR
84244	133479	PEDRAZA	Matias	CHI
84245	143679	OLESKEVYCH	Yaroslav	UKR
84256	135848	HVID	Noah	DEN
84257	134604	CARLSSON	Charlie	SWE
84259	137037	STOLL	Loic	SUI
84264	134556	CAMARA	Gabrielius	NED
84288	122066	HORT	Tomas	CZE
84289	137202	HAKASTE	Lauri	FIN
84291	133399	SORHEIM	Sigurd	NOR
84307	133289	PUKK	Markkos	EST
84816	136388	MAURER	Ludivine	SUI
84818	135207	ABARAVICIUTE	Laura	LTU
84819	200904	DONNER	Marina	FIN
84820	200324	MOCHALKINA	Viktoriya	KAZ
84821	131383	MEN	Shuohan	NED
84822	137041	VAN DER VENNE	Chana	NED
84823	145677	SAVAGE	Rebecca	ENG
84825	145216	BETZ	Ramona Maarit	FIN
84826	145695	STOFFREGEN	Mille	DEN
84828	136400	SADIKOVIC	Melisa	LUX
84830	137036	DOUTAZ	Fanny	SUI
84832	144661	GIRLEA	Maria	FIN
84833	131227	ITKINA	Anastasiia	RUS
84836	135865	HAAGENSEN	Jocefina	DEN
84837	133422	WONG	Jasmin	ENG
84839	145212	KELLOW	Ella Mari	FIN
84840	200347	ZHAXYLYKOVA	Albina	KAZ
84851	137633	GREEN	Erin	ENG
84852	135988	KURISHCHENKO	Mariia	UKR
84862	136214	PATEL	Anaya	ENG
84865	133334	VAN LIEROP	Karlijn	NED
84866	133267	NIELSEN	Thea	DEN
84869	145208	MIKALAUSKYTE	Marija	LTU
84870	137709	BALDWIN	Mari	ENG
84874	136365	TULLII	Nina	SUI
84875	137686	NIELSEN	Maribo Sally	DEN
84877	136401	SADIKOVIC	Enisa	LUX
84878	145606	GREEN	Anna	ENG
84881	200909	POGOSIANTS	Arina	RUS
84885	132283	KELLY	Danielle	WAL
85364	135499	STORTZ	Jele	GER
85370	134627	GAINZA	Alvaro	ESP
85379	145540	KALAITZIDOU	Eireen	GER
85400	135495	RAU	Sarah	GER
85428	136116	KOURAICHI	Alexis	FRA
85433	134625	PEREZ	Juan	ESP
85580	133328	BARANI	Arianna	ITA
85592	121940	SHAMS	Navid	IRI
85594	120857	BOURRASSAUD	Florian	FRA
85615	135494	ULLMANN	Lleyton	GER
85627	133398	PRICE	Louis	ENG
85634	134718	PORET	Thibault	FRA
85640	145799	BERTELSMEIER	Andre	GER
85644	136028	SENKBEIL	Vincent	GER
85669	135498	GRIESEL	Mia	GER
85671	137624	ROBBES	Jeanne	FRA
85852	143600	KOEPKE	Heye	GER
85868	131581	ARLIA	Nicole	ITA
85922	136357	CHEVALLIER	Clemence	FRA
85923	144659	LACHENMAYER	Lea	GER
85945	135501	LUTZ	Charlotte	FRA
86353	137191	PUSHILAL	Kiranjoy	IND
86368	124584	HUANG	Yu-Jie	TPE
86370	200908	ZHU	Sibing	CHN
86372	117931	KULAKCEKEN	Simay	TUR
86381	137850	GHORPADE	Yashaswini	IND
86403	131914	SAINI	Suhana	IND
86414	137102	ALBESANI	Jad	JOR
86436	135879	AL-SHAHI	Mashal	OMA
86453	145525	AL JASSASI	Bader	OMA
86457	137357	REYEMI	Ahmed Salem	OMA
86502	137237	LIN	Shidong	CHN
86978	131962	WONG	Andy	SGP
87033	132144	SER	Lin Qian	SGP
87142	133713	QUEK	Izaac	SGP
87634	135394	ISTRATE	Andrei	ROU
87680	135050	CHEN	Yuanyu	CHN
87683	144668	SAADAWI	Ahmed	QAT
87684	201160	WANG	Tingyu	CHN
87695	143604	WATANABE	Tamito	JPN
87698	137238	HUANG	Youzheng	CHN
87704	136153	MEI ROSU	Bianca	ROU
87707	200907	ZONG	Geman	CHN
87710	145267	OJIO	Yuna	JPN
87714	132028	BADAWY	Farida	EGY
87716	136711	HARIMOTO	Miwa	JPN
87717	144628	QIN	Yuxuan	CHN
87721	134012	MITROFAN	Luciana	ROU
87723	123639	OZTURK	Merve Nur	TUR
87757	144667	ABDULWAHHAB	Abdullah	QAT
87882	134369	SINGEORZAN	Ioana	ROU
88316	134211	ALYAFEI	Khalid	QAT
88453	200413	JOO	Cheonhui	KOR
89007	135292	SARKAR	Takeme	IND
